ID,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Monetary,Frequency,TotalKids,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer_segment
4754,Master,Married,33585.0,0,1,2013-09-25,91,30,11,33,13.0,6,29.0,1,2,0,4.0,4,0,0,0,0,0,0,0,57,122.0,7.0,1,8.51,21.52,34.23,1.34,Cannot Lose Them
4002,Doctor,Married,77037.0,0,1,2013-10-13,3,463,81,333,120.5,53,10.0,1,7,7,12.0,3,0,0,0,0,0,0,0,63,1123.0,27.0,1,96.38,94.64,77.92,4.27,Potential Loyalists
8870,Bachelor,Together,35196.0,1,0,2012-11-13,68,75,12,141,43.0,39,126.5,6,6,1,5.0,8,0,0,0,0,0,0,1,39,497.0,18.0,1,31.44,62.46,55.5,2.69,at Risk Customers
966,Bachelor,Married,44529.0,0,1,2013-05-07,98,538,13,91,17.0,6,26.0,6,6,2,11.0,5,0,1,0,0,0,0,0,57,691.0,25.0,1,1.28,89.26,61.98,3.03,New Customers
4767,Master,Married,70924.0,0,0,2014-07-04,41,635,81,254,120.5,81,76.0,1,6,6,7.0,3,0,0,1,0,0,0,0,58,1363.0,20.0,0,58.48,70.83,85.4,3.86,New Customers
9725,Doctor,Together,28764.0,1,1,2014-05-06,16,8,0,3,0.0,0,1.0,1,1,0,2.0,8,1,0,0,0,0,0,0,57,12.0,4.0,2,83.49,3.37,0.92,0.7,Cannot Lose Them
4475,Doctor,Married,69098.0,0,0,2013-02-16,82,1225,22,556,120.5,0,126.5,1,7,8,9.0,5,0,0,0,0,0,0,0,74,2440.0,25.0,0,17.13,89.26,99.84,4.22,Potential Loyalists
5740,Master,Divorced,25959.0,1,1,2013-02-14,1,4,2,12,7.0,5,26.0,2,1,2,2.0,6,0,0,0,0,0,0,1,53,56.0,7.0,2,98.83,21.52,20.29,1.62,at Risk Customers
5731,Master,Married,27100.0,1,0,2013-05-04,64,12,0,13,2.0,0,10.0,1,1,0,3.0,7,0,0,0,0,0,0,0,40,37.0,5.0,1,35.39,9.46,10.92,0.71,Cannot Lose Them
7290,Bachelor,Single,70596.0,0,0,2012-05-10,68,347,44,534,17.0,0,26.0,1,3,5,12.0,2,0,0,0,0,0,0,0,38,968.0,21.0,0,31.44,75.04,71.69,3.33,New Customers
3846,Bachelor,Married,42557.0,0,1,2012-08-29,98,192,5,53,0.0,5,15.0,4,6,1,4.0,8,0,0,0,0,0,0,0,49,270.0,15.0,1,1.28,49.35,44.38,1.97,at Risk Customers
8104,Doctor,Married,53312.0,0,0,2013-09-08,32,241,0,12,0.0,0,25.0,1,5,1,5.0,7,0,0,0,0,0,0,0,72,278.0,12.0,0,66.83,41.72,44.97,2.37,at Risk Customers
4507,Bachelor,Single,72228.0,0,0,2012-11-27,87,631,28,491,30.0,14,56.0,1,6,7,8.0,3,0,0,0,0,0,0,0,71,1250.0,22.0,0,12.04,79.26,82.79,3.56,New Customers
11013,Bachelor,Together,67605.0,0,0,2013-03-31,84,336,28,282,120.5,54,54.0,1,2,8,6.0,1,0,0,0,0,0,0,0,36,938.0,17.0,0,15.14,58.1,70.6,2.94,at Risk Customers
4491,Master,Married,62845.0,1,1,2012-01-10,3,1099,0,45,0.0,0,34.0,6,3,4,10.0,8,0,1,0,0,0,0,0,74,1178.0,28.0,2,96.38,96.29,80.22,4.36,Potential Loyalists
3759,Bachelor,Together,65196.0,0,2,2013-07-25,34,743,19,181,12.0,0,126.5,2,7,6,11.0,5,1,0,0,0,0,0,0,65,1155.0,26.0,2,65.08,92.28,79.12,4.04,Potential Loyalists
1162,Doctor,Single,42000.0,0,0,2013-10-01,23,124,81,267,85.0,59,35.0,2,5,2,11.0,5,0,0,0,0,0,0,1,36,653.0,20.0,0,77.05,70.83,60.57,3.3,New Customers
2055,Doctor,Divorced,35860.0,1,1,2014-05-19,37,15,0,8,4.0,2,20.0,2,1,1,2.0,5,1,0,0,0,0,0,0,50,49.0,6.0,2,62.45,15.45,17.5,1.18,Cannot Lose Them
10766,Doctor,Married,65526.0,0,1,2014-11-04,22,397,19,69,12.0,0,9.0,1,4,4,8.0,2,0,0,0,0,0,0,0,59,506.0,17.0,1,77.97,58.1,55.82,2.99,at Risk Customers
4415,Bachelor,Married,16860.0,1,1,2012-12-09,19,10,4,4,3.0,3,14.0,3,1,1,3.0,7,0,0,0,0,0,0,0,62,38.0,8.0,2,80.71,26.94,11.54,1.31,Cannot Lose Them
3005,Bachelor,Single,83528.0,0,0,2014-01-05,7,530,81,556,120.5,44,126.5,1,4,10,8.0,1,1,0,0,1,0,0,1,31,1650.0,23.0,0,92.63,83.3,92.68,4.5,Potential Loyalists
2223,Master,Divorced,64176.0,0,1,2012-03-08,52,1215,33,249,64.0,81,126.5,6,8,9,8.0,6,0,0,0,0,0,0,0,58,1826.0,33.0,1,47.5,99.53,95.87,4.48,Potential Loyalists
4817,Bachelor,Divorced,22304.0,0,0,2012-04-08,91,3,2,7,0.0,4,2.0,1,1,0,2.0,8,0,0,0,0,0,0,0,67,18.0,4.0,0,8.51,3.37,3.1,0.2,Cannot Lose Them
2875,Bachelor,Married,67023.0,0,0,2014-04-03,93,444,44,382,11.0,8,17.0,1,3,7,13.0,2,0,0,0,0,0,1,0,45,906.0,24.0,0,6.29,86.5,69.32,3.23,New Customers
10536,Doctor,Together,32892.0,1,0,2014-05-25,78,26,0,15,2.0,1,2.0,2,3,0,3.0,8,0,0,0,0,0,0,0,52,46.0,8.0,1,21.45,26.94,15.76,0.99,Cannot Lose Them
11112,Bachelor,Together,70713.0,0,1,2012-03-12,23,736,81,279,82.0,76,126.5,6,5,6,8.0,3,0,0,0,0,0,0,0,57,1477.0,25.0,1,77.05,89.26,88.39,4.35,Potential Loyalists
3807,Bachelor,Together,59925.0,0,1,2012-11-30,83,473,21,176,19.0,21,56.0,3,9,2,9.0,6,0,0,0,0,0,0,0,68,766.0,23.0,1,16.15,83.3,64.34,3.12,New Customers
9197,Bachelor,Married,39722.0,0,1,2014-02-24,92,32,0,5,2.0,0,8.0,2,2,0,3.0,5,0,0,0,0,0,0,0,70,47.0,7.0,1,7.43,21.52,16.41,0.82,Cannot Lose Them
10832,Bachelor,Together,46610.0,0,0,2013-07-18,4,288,10,30,4.0,10,125.0,1,6,1,6.0,6,0,0,0,0,0,0,0,65,467.0,14.0,0,95.13,46.47,54.23,2.91,at Risk Customers
6421,Bachelor,Together,88347.0,0,0,2013-03-07,32,1050,81,555,77.0,81,118.0,1,4,7,9.0,1,0,0,0,1,0,0,0,62,2116.0,21.0,0,66.83,75.04,98.91,4.37,Potential Loyalists
4207,Doctor,Married,87171.0,0,0,2013-01-05,27,1001,44,107,58.0,44,44.0,1,6,7,11.0,2,1,0,1,0,0,0,0,42,1298.0,25.0,0,72.49,89.26,83.9,4.18,Potential Loyalists
577,Master,Together,26907.0,1,1,2013-08-20,10,9,1,7,0.0,3,2.0,2,1,0,3.0,7,0,0,0,0,0,0,0,47,22.0,6.0,2,89.58,15.45,4.98,1.03,Cannot Lose Them
10855,Master,Single,50014.0,1,0,2014-01-22,9,234,14,77,19.0,10,42.0,2,4,1,8.0,5,0,0,0,0,0,0,0,55,396.0,15.0,1,90.7,49.35,50.01,2.8,at Risk Customers
3081,Doctor,Married,41014.0,1,0,2013-04-22,65,7,2,6,2.0,0,3.0,1,1,0,2.0,7,0,0,0,0,0,0,0,45,20.0,4.0,1,34.2,3.37,3.86,0.41,Cannot Lose Them
3535,Bachelor,Single,66294.0,0,0,2014-03-17,68,251,81,334,65.0,81,117.0,1,4,3,5.0,2,0,0,0,0,0,0,0,58,967.0,13.0,0,31.44,44.26,71.62,2.9,at Risk Customers
247,Bachelor,Married,36715.0,1,0,2012-11-17,16,172,10,125,21.0,13,16.0,6,7,2,4.0,9,0,0,0,0,0,0,1,52,357.0,19.0,1,83.49,66.47,48.45,2.94,at Risk Customers
8707,Bachelor,Married,79456.0,0,0,2012-08-22,12,565,42,548,64.0,81,99.0,1,5,6,4.0,3,0,0,0,0,0,0,1,67,1401.0,16.0,0,87.29,53.26,86.87,3.88,New Customers
9523,Bachelor,Together,40479.0,1,0,2013-08-17,95,5,0,8,2.0,0,0.0,1,0,0,3.0,4,0,0,0,0,0,0,0,41,15.0,4.0,1,4.22,3.37,1.59,0.12,Cannot Lose Them
6072,Master,Single,75345.0,0,0,2013-02-02,16,918,57,556,99.0,38,126.5,1,5,8,6.0,3,0,0,0,1,0,0,1,53,2087.0,20.0,0,83.49,70.83,98.55,4.43,Potential Loyalists
6295,Bachelor,Married,54233.0,0,1,2013-04-02,46,652,8,158,21.0,0,126.5,4,11,6,5.0,8,0,0,0,0,0,0,0,46,981.0,26.0,1,54.39,92.28,72.49,3.77,New Customers
10914,Bachelor,Single,24163.0,1,1,2013-12-10,3,4,1,7,2.0,1,2.0,2,1,0,3.0,4,0,0,0,0,0,0,0,53,17.0,6.0,2,96.38,15.45,2.59,1.01,Cannot Lose Them
1509,Doctor,Together,84460.0,0,0,2013-04-01,80,152,27,103,106.0,54,81.0,0,9,9,4.0,5,0,1,1,1,1,0,1,65,523.0,22.0,0,19.47,79.26,56.35,2.86,at Risk Customers
5577,Bachelor,Together,43776.0,1,0,2014-03-05,77,8,0,9,2.0,1,3.0,1,1,0,2.0,6,0,0,0,0,0,0,0,40,23.0,4.0,1,22.59,3.37,5.63,0.38,Cannot Lose Them
7348,Doctor,Single,71691.0,0,0,2014-03-17,0,336,81,411,120.5,32,43.0,1,4,7,5.0,2,0,0,0,0,0,0,1,65,1192.0,17.0,0,100.0,58.1,80.93,3.87,New Customers
1127,Doctor,Married,85844.0,0,0,2014-05-29,62,938,19,556,25.0,81,38.0,1,6,6,7.0,2,0,0,1,0,0,0,0,50,1958.0,20.0,0,37.37,70.83,97.63,4.05,Potential Loyalists
1833,Doctor,Single,39190.0,1,0,2014-04-26,91,68,8,18,19.0,8,12.0,2,2,1,4.0,5,0,0,0,0,0,0,0,49,133.0,9.0,1,8.51,31.32,35.25,1.51,Cannot Lose Them
4944,Bachelor,Together,71367.0,0,0,2013-08-23,24,227,23,389,42.0,21,75.0,1,4,5,7.0,2,0,0,0,0,0,0,0,64,777.0,17.0,0,75.79,58.1,64.72,3.23,New Customers
9080,Doctor,Single,38578.0,1,1,2013-06-22,2,38,4,22,3.0,3,3.0,3,3,0,3.0,8,0,0,0,0,0,0,0,51,73.0,9.0,2,97.66,31.32,26.52,1.93,at Risk Customers
6466,Doctor,Married,57236.0,1,1,2014-12-03,22,105,0,9,2.0,1,4.0,3,2,1,4.0,3,0,0,0,0,0,0,0,58,121.0,10.0,2,77.97,35.38,34.03,2.05,at Risk Customers
9964,Bachelor,Single,61825.0,0,1,2013-07-08,56,162,50,100,55.0,30,27.0,1,4,2,8.0,4,0,0,0,0,0,0,0,44,424.0,15.0,1,42.94,49.35,51.93,2.49,at Risk Customers
4790,Bachelor,Divorced,79803.0,0,1,2014-02-06,54,574,8,216,21.0,16,33.0,1,4,3,5.0,1,0,0,0,0,0,0,0,65,868.0,13.0,1,45.39,44.26,67.78,2.89,at Risk Customers
10245,Master,Single,80910.0,0,0,2012-10-31,71,160,80,369,67.0,39,41.0,1,3,3,8.0,1,0,0,0,0,0,0,0,37,756.0,15.0,0,28.7,49.35,64.03,2.73,at Risk Customers
1109,Master,Together,27590.0,1,0,2013-04-23,38,6,0,5,0.0,0,1.0,1,1,0,2.0,7,0,0,0,0,0,0,0,41,12.0,4.0,1,61.35,3.37,0.92,0.53,Cannot Lose Them
6001,Bachelor,Married,56775.0,0,1,2013-02-01,62,614,35,160,58.0,35,35.0,2,5,8,10.0,5,0,0,0,0,0,0,0,44,937.0,25.0,1,37.37,89.26,70.55,3.54,New Customers
5538,Bachelor,Divorced,83829.0,0,0,2013-08-10,78,897,81,430,120.5,81,27.0,0,4,7,6.0,1,1,0,1,1,0,0,1,48,1862.0,17.0,0,21.45,58.1,96.25,3.72,New Customers
10552,Master,Married,54210.0,0,1,2013-05-20,18,70,54,109,80.0,9,45.0,2,4,1,7.0,5,0,0,0,0,0,0,0,44,367.0,14.0,1,81.7,46.47,48.83,2.65,at Risk Customers
1545,Bachelor,Married,38508.0,1,0,2013-02-08,95,120,19,206,25.0,19,54.0,6,7,2,5.0,8,0,0,0,0,0,0,0,37,443.0,20.0,1,4.22,70.83,52.94,2.53,at Risk Customers
7409,Bachelor,Together,53187.0,1,0,2013-10-26,66,211,2,30,7.0,7,10.0,2,4,1,6.0,5,0,0,0,0,0,0,0,53,267.0,13.0,1,33.17,44.26,44.03,2.12,at Risk Customers
4444,Bachelor,Married,30023.0,1,0,2014-03-24,28,11,0,16,7.0,6,21.0,1,2,0,3.0,8,0,0,0,0,0,0,0,51,61.0,6.0,1,71.37,15.45,22.06,1.38,Cannot Lose Them
146,Doctor,Single,76045.0,0,0,2013-11-15,78,760,53,400,17.0,81,0.0,1,4,5,11.0,2,0,0,0,1,0,0,0,63,1323.0,21.0,0,21.45,75.04,84.59,3.62,New Customers
6271,Doctor,Married,50870.0,0,1,2014-06-19,13,53,0,8,0.0,0,2.0,1,2,0,3.0,5,0,0,0,0,0,0,0,71,63.0,6.0,1,86.14,15.45,22.93,1.52,Cannot Lose Them
10065,Master,Married,15315.0,0,0,2013-03-08,27,7,4,13,15.0,8,17.0,2,2,0,4.0,5,0,0,0,0,0,0,0,53,64.0,8.0,0,72.49,26.94,23.35,1.59,Cannot Lose Them
4741,Master,Married,65463.0,1,0,2014-01-30,17,391,32,70,21.0,32,16.0,2,6,2,9.0,5,0,1,0,0,0,0,0,49,562.0,19.0,1,82.57,66.47,57.54,3.19,New Customers
246,Bachelor,Married,66480.0,1,1,2014-05-31,71,199,9,57,20.0,21,6.0,6,4,1,7.0,4,0,0,0,0,0,0,0,58,312.0,19.0,2,28.7,66.47,46.57,2.47,at Risk Customers
375,Bachelor,Divorced,76773.0,0,0,2013-02-25,79,516,56,449,86.0,33,16.0,1,2,2,11.0,1,0,0,0,0,0,0,0,69,1156.0,16.0,0,20.48,53.26,79.19,3.16,New Customers
1524,Master,Single,81698.0,0,0,2013-01-03,1,709,45,115,30.0,81,45.0,1,8,2,5.0,5,0,0,0,1,0,0,1,40,1104.0,16.0,0,98.83,53.26,77.38,3.69,New Customers
10022,Doctor,Single,54466.0,1,1,2014-09-02,78,12,0,4,0.0,0,0.0,1,1,0,2.0,5,0,0,0,0,0,0,0,50,16.0,4.0,2,21.45,3.37,2.05,0.27,Cannot Lose Them
7451,Master,Single,98777.0,0,0,2014-02-17,23,1000,19,556,120.5,81,38.0,0,4,6,9.0,1,0,1,0,0,0,0,0,63,2008.0,19.0,0,77.05,66.47,97.9,4.3,Potential Loyalists
11010,Doctor,Single,16269.0,1,0,2013-08-30,75,19,3,18,3.0,1,0.0,3,3,0,3.0,8,0,0,0,0,0,0,0,39,44.0,9.0,1,24.39,31.32,14.42,1.03,Cannot Lose Them
4356,Bachelor,Together,71819.0,0,1,2013-08-28,70,1224,28,140,0.0,14,126.5,3,3,3,5.0,6,0,1,1,0,0,0,0,52,1574.0,14.0,1,29.76,46.47,90.87,3.46,New Customers
3885,Doctor,Married,33569.0,1,0,2013-10-16,10,16,2,18,3.0,0,24.0,1,1,1,2.0,8,1,0,0,0,0,0,1,40,63.0,5.0,1,89.58,9.46,22.93,1.46,Cannot Lose Them
1175,Master,Married,36262.0,0,0,2013-09-20,24,88,39,54,64.0,28,126.5,1,3,5,3.0,6,1,0,0,0,0,0,1,40,426.0,12.0,0,75.79,41.72,52.15,2.64,at Risk Customers
880,Diploma,Together,22634.0,0,0,2013-01-16,47,2,23,11,8.0,6,46.0,1,2,1,2.0,8,0,0,0,0,0,0,0,57,96.0,6.0,0,53.27,15.45,31.21,1.51,Cannot Lose Them
2320,Master,Married,47025.0,0,1,2013-12-09,98,508,11,59,23.0,5,29.0,5,11,1,6.0,9,0,0,0,0,0,0,0,45,635.0,23.0,1,1.28,83.3,60.01,2.89,at Risk Customers
850,Bachelor,Single,70566.0,0,1,2013-06-10,4,381,28,215,84.0,28,21.0,2,6,5,9.0,3,0,0,0,0,0,0,0,55,757.0,22.0,1,95.13,79.26,64.08,3.65,New Customers
4713,Doctor,Married,31605.0,1,0,2012-11-22,15,74,0,42,2.0,1,6.0,2,2,1,4.0,7,0,0,0,0,0,0,0,44,125.0,9.0,1,84.33,31.32,34.54,2.06,at Risk Customers
675,Master,Divorced,52034.0,1,1,2013-05-17,67,146,0,93,7.0,13,73.0,5,4,2,5.0,7,0,0,0,0,0,0,0,50,332.0,16.0,2,32.41,53.26,47.82,2.35,at Risk Customers
5025,Bachelor,Single,48526.0,1,0,2013-12-24,32,23,17,23,43.0,20,9.0,1,2,1,4.0,3,0,0,0,0,0,0,0,44,135.0,8.0,1,66.83,26.94,35.52,1.89,at Risk Customers
2308,Bachelor,Married,46734.0,0,1,2012-11-18,40,110,5,137,26.0,23,29.0,2,6,1,5.0,7,0,0,0,0,0,0,0,69,330.0,14.0,1,59.38,46.47,47.69,2.46,at Risk Customers
5995,Bachelor,Divorced,39552.0,1,1,2012-12-18,54,165,3,147,4.0,24,41.0,6,6,2,5.0,8,0,0,0,0,0,0,1,61,384.0,20.0,2,45.39,70.83,49.52,2.74,at Risk Customers
6749,Bachelor,Single,86358.0,1,1,2012-08-08,78,957,47,494,82.0,47,95.0,4,5,3,6.0,8,0,0,0,0,0,0,0,57,1722.0,18.0,2,21.45,62.46,94.17,3.72,New Customers
1010,Bachelor,Together,46931.0,2,1,2014-04-24,94,41,0,17,3.0,1,16.0,2,1,1,3.0,3,0,0,0,0,0,0,0,46,78.0,7.0,3,5.23,21.52,27.66,1.13,Cannot Lose Them
8977,Diploma,Single,16581.0,0,0,2013-12-01,51,1,3,4,2.0,3,11.0,1,0,0,3.0,4,0,0,0,0,0,0,0,38,24.0,4.0,0,48.62,3.37,6.01,0.58,Cannot Lose Them
4756,Master,Divorced,63998.0,0,0,2013-12-20,42,176,29,556,0.0,33,112.0,1,7,6,11.0,4,0,0,0,0,0,0,1,71,1168.0,25.0,0,57.69,89.26,79.68,3.95,New Customers
3412,Master,Married,67381.0,0,1,2013-01-15,67,815,8,53,11.0,0,70.0,4,2,2,9.0,7,0,1,0,0,0,0,0,72,957.0,17.0,1,32.41,58.1,71.13,3.08,New Customers
606,Bachelor,Single,25930.0,1,1,2013-10-10,87,6,1,2,2.0,0,4.0,1,1,0,2.0,7,0,0,0,0,0,0,0,56,15.0,4.0,2,12.04,3.37,1.59,0.18,Cannot Lose Them
5961,Bachelor,Married,42693.0,1,0,2014-07-06,29,8,4,20,6.0,3,16.0,1,1,0,3.0,5,0,0,0,0,0,0,0,45,57.0,5.0,1,70.2,9.46,20.74,1.25,Cannot Lose Them
2975,Bachelor,Together,85606.0,0,1,2012-12-11,89,717,42,556,120.5,30,84.0,2,6,7,9.0,3,0,0,0,1,0,0,0,47,1956.0,24.0,1,10.26,86.5,97.43,4.06,Potential Loyalists
2894,Bachelor,Single,72903.0,0,0,2013-10-29,74,1067,81,556,0.0,19,39.0,1,7,5,8.0,4,0,1,1,1,0,0,1,38,2013.0,21.0,0,25.35,75.04,98.01,4.03,Potential Loyalists
7613,Master,Together,49669.0,1,0,2014-05-24,97,166,5,107,11.0,8,29.0,2,5,1,6.0,6,0,0,0,0,0,0,0,49,326.0,14.0,1,2.22,46.47,47.62,2.02,at Risk Customers
10542,Doctor,Married,36778.0,1,1,2012-05-08,63,29,4,34,2.0,4,4.0,3,3,0,3.0,9,0,0,0,0,0,0,0,55,77.0,9.0,2,36.42,31.32,27.39,1.49,Cannot Lose Them
8015,Doctor,Divorced,85696.0,0,0,2013-03-05,88,714,76,395,116.0,0,12.0,1,4,6,9.0,1,0,0,0,0,0,0,1,61,1313.0,20.0,0,11.07,70.83,84.15,3.47,New Customers
10617,Master,Divorced,10979.0,0,0,2014-05-22,34,8,4,10,2.0,2,4.0,2,3,0,3.0,5,0,0,0,0,0,0,0,34,30.0,8.0,0,65.08,26.94,8.17,1.1,Cannot Lose Them
11166,Bachelor,Married,49678.0,0,1,2013-02-02,81,229,5,56,3.0,2,20.0,2,6,2,4.0,7,0,0,0,0,0,0,0,62,315.0,14.0,1,18.23,46.47,46.75,2.12,at Risk Customers
849,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39.0,72,48.0,4,6,2,10.0,4,0,0,0,0,0,0,0,70,660.0,22.0,1,34.2,79.26,60.91,3.1,New Customers
523,Bachelor,Married,37155.0,1,0,2013-01-31,51,23,0,26,7.0,15,3.0,1,2,0,4.0,5,0,0,0,0,0,0,0,34,74.0,7.0,1,48.62,21.52,26.66,1.43,Cannot Lose Them
4066,Master,Divorced,21282.0,1,0,2014-11-05,76,1,5,8,4.0,8,20.0,2,2,1,2.0,6,0,0,0,0,0,0,0,45,46.0,7.0,1,23.58,21.52,15.76,0.93,Cannot Lose Them
8414,Doctor,Single,33419.0,0,1,2013-08-17,76,56,0,12,0.0,0,18.0,2,2,0,4.0,7,0,0,0,0,0,0,0,61,86.0,8.0,1,23.58,26.94,29.29,1.39,Cannot Lose Them
819,Bachelor,Widow,63285.0,0,0,2013-05-11,84,508,81,249,50.0,38,126.5,1,6,5,13.0,3,0,0,0,0,0,0,0,78,1103.0,25.0,0,15.14,89.26,77.32,3.57,New Customers
4961,Master,Together,21255.0,1,0,2014-01-21,56,29,0,25,2.0,2,3.0,4,2,1,4.0,4,0,0,0,0,0,0,0,49,61.0,11.0,1,42.94,38.66,22.06,1.49,Cannot Lose Them
749,Bachelor,Together,42162.0,1,0,2013-11-19,31,46,7,59,2.0,4,27.0,2,3,1,3.0,6,1,0,0,0,0,0,1,42,145.0,9.0,1,67.71,31.32,36.48,1.99,at Risk Customers
5430,Bachelor,Together,54450.0,1,1,2012-09-14,0,454,0,171,8.0,19,32.0,6,9,2,8.0,8,0,0,0,0,0,0,0,67,684.0,31.0,2,100.0,98.66,61.67,3.89,New Customers
7755,Doctor,Married,57744.0,0,1,2013-12-11,91,350,3,39,0.0,0,19.0,2,9,1,4.0,8,0,0,0,0,0,0,0,69,411.0,16.0,1,8.51,53.26,51.15,2.27,at Risk Customers
10525,Bachelor,Single,26576.0,1,0,2012-10-13,40,10,0,8,0.0,0,9.0,1,1,0,2.0,9,1,0,0,0,0,0,1,37,27.0,4.0,1,59.38,3.37,7.06,0.69,Cannot Lose Them
1453,Doctor,Widow,57513.0,0,0,2013-06-07,59,735,40,183,52.0,20,30.0,2,9,3,13.0,6,0,0,0,0,0,0,0,80,1060.0,27.0,0,40.04,94.64,75.46,3.78,New Customers
8310,Bachelor,Together,68142.0,0,1,2012-08-29,96,897,81,196,91.0,81,37.0,3,10,4,7.0,6,0,0,0,0,0,0,0,59,1459.0,24.0,1,3.23,86.5,88.06,3.74,New Customers
10710,Bachelor,Married,7500.0,0,1,2012-08-29,61,5,2,3,3.0,0,5.0,1,1,0,2.0,8,0,0,0,0,0,0,0,44,18.0,4.0,1,38.27,3.37,3.1,0.42,Cannot Lose Them
5031,Bachelor,Together,83145.0,0,0,2012-09-22,14,777,35,556,39.0,81,114.0,1,5,9,11.0,2,0,0,1,0,0,0,1,49,1833.0,26.0,0,85.11,92.28,96.0,4.67,Champions
2613,Master,Married,54197.0,0,1,2014-03-04,16,162,6,37,6.0,13,13.0,2,1,3,6.0,1,0,0,0,0,0,0,0,63,237.0,12.0,1,83.49,41.72,42.4,2.42,at Risk Customers
213,Doctor,Single,23091.0,1,1,2014-05-28,98,35,0,11,0.0,0,2.0,4,2,1,3.0,7,0,0,0,0,0,0,0,60,48.0,10.0,2,1.28,35.38,16.95,0.99,Cannot Lose Them
967,Bachelor,Married,46049.0,1,1,2013-07-21,11,342,9,112,19.0,14,19.0,6,5,2,9.0,7,0,0,0,0,0,0,1,47,515.0,26.0,2,88.41,92.28,56.08,3.55,New Customers
1077,Bachelor,Together,56715.0,0,0,2012-05-12,52,258,81,239,120.5,81,9.0,1,7,3,4.0,4,0,0,0,0,0,0,0,49,1020.0,15.0,0,47.5,49.35,73.97,3.16,New Customers
7959,Bachelor,Married,79410.0,0,0,2014-05-29,19,658,80,483,120.5,13,13.0,1,3,2,5.0,1,0,0,0,0,0,0,0,62,1370.0,11.0,0,80.71,38.66,85.78,3.59,New Customers
640,Bachelor,Married,57304.0,0,1,2013-11-03,61,356,80,329,120.5,17,106.0,2,7,6,10.0,5,0,0,0,0,0,0,0,72,1026.0,25.0,1,38.27,89.26,74.17,3.65,New Customers
4252,Bachelor,Married,44375.0,0,1,2014-03-23,73,213,5,28,7.0,7,41.0,1,4,1,6.0,5,0,0,0,0,0,0,0,58,301.0,12.0,1,26.39,41.72,45.9,2.09,at Risk Customers
8432,Bachelor,Together,54450.0,1,1,2012-09-14,0,454,0,171,8.0,19,32.0,6,9,2,8.0,8,0,0,0,0,0,0,0,67,684.0,31.0,2,100.0,98.66,61.67,3.89,New Customers
6218,Bachelor,Married,59594.0,0,1,2012-10-20,74,457,4,29,0.0,0,9.0,1,8,1,7.0,7,0,1,0,0,0,0,0,58,499.0,17.0,1,25.35,58.1,55.59,2.59,at Risk Customers
6905,Bachelor,Together,80685.0,0,0,2012-08-22,55,241,45,556,34.0,26,54.0,1,6,4,10.0,2,0,0,0,0,0,0,0,29,1004.0,21.0,0,44.22,75.04,73.43,3.48,New Customers
5922,Doctor,Married,40344.0,0,1,2013-10-13,48,210,0,6,0.0,0,2.0,2,4,1,5.0,7,0,0,0,0,0,0,0,49,218.0,12.0,1,52.21,41.72,41.26,2.15,at Risk Customers
3598,Bachelor,Married,62710.0,0,1,2013-05-23,53,441,35,83,7.0,29,11.0,4,4,2,12.0,4,0,0,0,0,0,0,0,51,606.0,22.0,1,46.55,79.26,59.16,3.15,New Customers
6116,Master,Married,48985.0,0,1,2013-05-07,13,19,13,18,10.0,7,8.0,1,1,1,3.0,3,0,0,0,0,0,0,0,55,75.0,6.0,1,86.14,15.45,26.86,1.63,at Risk Customers
6263,Bachelor,Together,35322.0,1,2,2012-08-22,34,28,9,37,12.0,7,13.0,3,2,0,4.0,8,0,0,0,0,0,0,0,55,106.0,9.0,3,65.08,31.32,32.78,1.86,at Risk Customers
10486,Bachelor,Married,77142.0,0,0,2013-05-29,54,476,75,162,29.0,81,97.0,1,4,4,8.0,2,0,0,0,0,0,0,0,75,990.0,17.0,0,45.39,58.1,72.87,3.23,New Customers
2410,Bachelor,Single,81657.0,0,0,2014-01-22,69,364,40,425,120.5,60,50.0,1,3,4,8.0,1,0,0,0,0,0,0,0,54,1097.0,16.0,0,30.52,53.26,76.96,3.17,New Customers
193,Diploma,Married,14421.0,0,0,2014-02-17,81,0,0,2,3.0,3,8.0,1,1,0,2.0,5,1,0,0,0,0,0,0,27,16.0,4.0,0,18.23,3.37,2.05,0.24,Cannot Lose Them
3363,Master,Married,20130.0,0,0,2014-03-17,99,0,6,3,7.0,6,12.0,1,1,0,3.0,8,0,0,0,0,0,0,0,49,34.0,5.0,0,0.4,9.46,9.78,0.41,Cannot Lose Them
8278,Doctor,Married,74214.0,0,0,2012-08-26,3,863,81,547,86.0,81,33.0,1,8,2,5.0,5,0,0,0,0,0,0,0,33,1711.0,16.0,0,96.38,53.26,94.04,4.15,Potential Loyalists
10660,Master,Married,66726.0,1,1,2014-12-01,61,349,7,35,0.0,0,47.0,3,8,2,4.0,7,0,1,0,0,0,0,0,66,438.0,17.0,2,38.27,58.1,52.73,2.6,at Risk Customers
